,rid,client_id,gender,transcription,reference,split,weight,wer,cer
2145,train_2145,female_3,female, Today's player of the day is Alex Owiczkin of the Washington Capitals.,today's player of the day is alex ovechkin of the washington capitals,train,0.07179752066115702,0.07692307692307693,0.04285714285714286
2150,train_2150,female_12,female," In 1977, Dr. Damadian completed the construction of the first whole body MRI scanner which he called the Indomitable.",in 1977 dr damadian completed the construction of the first whole-body mri scanner which he called the indomitable,train,0.07231404958677685,0.0,0.0
2151,train_2151,female_11,female, Japanese work culture is more hierarchical and formal than what Westerners may be used to.,japanese work culture is more hierarchical and formal that what westerners may be used to,train,0.06714876033057851,0.06666666666666667,0.011235955056179775
2152,train_2152,female_3,female, Typically there will be a tuition fee to enroll in these educational programs.,typically there will be a tuition fee to enroll in these educational programs,train,0.07179752066115702,0.0,0.0
2154,train_2154,female_0,female," If you don't have a data connection for your phone or when it is out of range, their performance can be limited or unavailable.",if you don't have a data connection for your phone or when it is out of range their performance can be limited or unavailable,train,0.06663223140495868,0.0,0.0
2155,train_2155,female_10,female," Although the water level will only rise a few feet after the flood, officials are hoping it will be enough to restore eroded sandbars downstream.",although the water level will only rise a few feet after the flood officials are hoping it will be enough to restore eroded sandbars downstream,train,0.06611570247933884,0.0,0.0
2156,train_2156,female_12,female," In many parts of the world, waving is a friendly gesture indicating hello.",in many parts of the world waving is a friendly gesture indicating hello,train,0.07231404958677685,0.0,0.0
2158,train_2158,female_0,female," These hotels were where the rich and famous of the day would stay, and often had fine dining and nightlife.",these hotels were where the rich and the famous of the day would stay and often had fine dining and nightlife,train,0.06663223140495868,0.047619047619047616,0.03669724770642202
2159,train_2159,female_1,female," Mysticism can be distinguished from other forms of religious belief and worship by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a peaceful, insightful, blissful, or even ecstatic character.",mysticism can be distinguished from other forms of religious belief and worship by its emphasis on the direct personal experience of a unique state of consciousness particularly those of a peaceful insightful blissful or even ecstatic character,train,0.07386363636363637,0.0,0.0
2160,train_2160,female_0,female, Boomerang throwing is a popular skill that many tourists want to acquire.,boomerang throwing is a popular skill that many tourists want to acquire,train,0.06663223140495868,0.0,0.0
2162,train_2162,female_4,female, The Ministry responded by calling Apple's postponement of the report truly regrettable.,the ministry responded by calling apple's postponement of the report truly regrettable,train,0.06663223140495868,0.0,0.0
2163,train_2163,female_6,female," Feel free to pencil in your own marks. Remember the printed bowie marks are there for a musical reason, so they should usually be respected.",feel free to pencil in your own marks but remember the printed bowing marks are there for a musical reason so they should usually be respected,train,0.06301652892561983,0.07692307692307693,0.04225352112676056
